Vintage,Country_id,Points,Price,Name,Varietal_id,Winery
1/1/13,27,88,$28.00,Campolargo 2013 Branco Barrica Arinto (Bairrada),17,Campolargo
1/1/13,27,90,$55.00,Quinta do Boição 2013 Special Selection Old Vineyards Arinto (Bucelas),17,Quinta do Boição
1/1/14,27,85,$9.00,DFJ Vinhos 2014 Paxis Branco Arinto (Lisboa),17,DFJ Vinhos
1/1/14,27,87,$12.00,Quinta de Chocapalha 2014 Arinto (Lisboa),17,Quinta de Chocapalha
1/1/15,27,83,$14.00,Casa Batoreu 2015 Arinto (Tejo),17,Casa Batoreu
1/1/15,27,87,$12.00,Quinta de Chocapalha 2015 Arinto (Lisboa),17,Quinta de Chocapalha
1/1/15,27,85,$12.00,Fiuza 2015 Arinto (Tejo),17,Fiuza
1/1/15,27,84,$12.00,Quinta do Casal Monteiro 2015 Terra de Touros Arinto (Tejo),17,Quinta do Casal Monteiro
1/1/16,27,85,$15.00,Quinta da Raza 2016 Dom Diogo Arinto (Vinho Verde),17,Quinta da Raza
1/1/08,18,86,$15.00,Donna Anita 2008 Arneis (Langhe),18,Donna Anita
1/1/09,18,87,$16.00,Giacosa Fratelli 2009 Roero,18,Giacosa Fratelli
1/1/10,18,87,$40.00,Demarie 2010 For You Metodo Classico (Roero),18,Demarie
1/1/10,18,86,$30.00,Negro Lorenzo 2010 Metodo Classico (Roero),18,Negro Lorenzo
1/1/10,18,87,$21.00,Mauro Sebaste 2010 Roero Arneis,18,Mauro Sebaste
1/1/11,18,89,$25.00,Cornarea 2011 Enritard (Roero),18,Cornarea
1/1/11,18,85,$17.00,Punset 2011 Arneis (Langhe),18,Punset
1/1/12,18,88,$19.00,Malvirà 2012 Roero,18,Malvirà
1/1/14,18,87,$20.00,Negro Lorenzo 2014 Roero,18,Negro Lorenzo
1/1/14,18,88,$21.00,Cornarea 2014 Roero,18,Cornarea
1/1/15,18,87,$18.00,Malabaila 2015 Roero,18,Malabaila
1/1/15,18,87,$25.00,Bersano 2015 Roero,18,Bersano
1/1/15,18,86,$15.00,Giacomo Vico 2015 Donna Anita (Roero),18,Giacomo Vico
1/1/15,18,88,$15.00,Cascina del Pozzo 2015 Montemeraviglia (Roero),18,Cascina del Pozzo
1/1/15,18,89,,Matteo Correggia 2015 Roero,18,Matteo Correggia
1/1/14,37,86,$15.00,Enotria 2014 Uvaggio Isabella Arneis (Mendocino County),18,Enotria
1/1/12,18,84,$15.00,Vestini Campagnano 2012 Asprinio (Terre del Volturno),19,Vestini Campagnano
1/1/08,14,84,$13.00,Greek Wine Cellars 2008 Assyrtico (Santorini),19,Greek Wine Cellars
1/1/10,14,87,$35.00,Pavlidis 2010 Emphasis Assyrtico (Drama),19,Pavlidis
1/1/10,14,88,$20.00,Boutari 2010 Assyrtico (Santorini),19,Boutari
1/1/10,14,92,$24.00,Domaine Sigalas 2010 Assyrtico (Santorini),19,Domaine Sigalas
1/1/14,14,92,$25.00,Tselepos 2014 Assyrtico (Santorini),19,Tselepos
1/1/14,14,90,$18.00,Domaine Costa Lazaridi 2014 Château Julia Assyrtico (Drama),19,Domaine Costa Lazaridi
1/1/15,14,92,$21.00,Boutari 2015 Assyrtico (Santorini),19,Boutari
1/1/15,14,87,$30.00,Gaia Wines 2015 by Gaia Wild Ferment Assyrtico (Santorini),19,Gaia Wines
1/1/13,14,86,$18.00,Greek Wine Cellars 2013 Assyrtiko (Santorini),19,Greek Wine Cellars
1/1/15,14,92,$25.00,Tselepos 2015 Canava Chrissou Assyrtiko (Santorini),19,Tselepos
1/1/06,3,91,$50.00,Gsellmann & Hans 2006 Gabarinza Red (Burgenland),20,Gsellmann & Hans
1/1/06,3,90,$35.00,Gsellmann & Hans 2006 Pannobile Red (Burgenland),20,Gsellmann & Hans
1/1/07,3,89,$19.00,Johann Heinrich 2007 Siglos Red (Burgenland),20,Johann Heinrich
1/1/07,3,92,$58.00,Markowitsch 2007 Rosenberg Red (Carnuntum),20,Markowitsch
1/1/07,3,90,$55.00,Kollwentz 2007 Eichkogel Red (Burgenland),20,Kollwentz
1/1/08,3,84,,Strauss 2008 Cuvée Julia Gamlitzberg Reserve Red (Steiermark),20,Strauss
1/1/09,3,92,$55.00,Gernot and Heike Heinrich 2009 Pannobile Red (Burgenland),20,Gernot and Heike Heinrich
1/1/09,3,92,,Johann Heinrich 2009 Terra O. Red (Burgenland),20,Johann Heinrich
1/1/09,3,92,$40.00,Esterházy 2009 Estoras Red (Burgenland),20,Esterházy
1/1/11,3,93,$75.00,Heinrich 2011 terra o. Red (Burgenland),20,Heinrich
1/1/11,3,86,$20.00,Gebeshuber 2011 Reserve Red (Thermenregion),20,Gebeshuber
1/1/12,3,91,$17.00,Gernot and Heike Heinrich 2012 Red (Burgenland),20,Gernot and Heike Heinrich
1/1/12,3,87,,Arndorfer 2012 Vorgeschmack Red (Niederösterreich),20,Arndorfer
1/1/13,3,91,$25.00,Steindorfer 2013 Apleton Rouge Red (Burgenland),20,Steindorfer
1/1/14,3,91,$20.00,Gunter Triebaumer 2014 Blaufränkisch-Cabernet Red (Burgenland),20,Gunter Triebaumer
1/1/08,3,93,$40.00,Wieninger 2008 Nussberg Alte Reben Gemischter Satz White (Vienna),21,Wieninger
1/1/09,3,93,$60.00,Esterházy 2009 Cuvée Eiswein White (Burgenland),21,Esterházy
1/1/09,3,93,,Esterházy 2009 Trockenbeerenaulese White (Burgenland),21,Esterházy
1/1/11,3,89,$28.00,Gebeshuber 2011 Grosse Reserve White (Thermenregion),21,Gebeshuber
1/1/11,3,87,,Neumeister 2011 Gemischter Satz White (Südoststeiermark),21,Neumeister
1/1/11,3,92,$24.00,Loimer 2011 Schell Mann in Gumpoldskirchen White (Thermenregion),21,Loimer
1/1/11,3,92,,Nittnaus Hans und Christine 2011 Beerenauslese White (Burgenland),21,Nittnaus Hans und Christine
1/1/11,3,89,$23.00,Nittnaus Hans und Christine 2011 Beerenauslese Exquisit White (Burgenland),21,Nittnaus Hans und Christine
1/1/12,3,93,,Weingut Christ 2012 Bisamberg Alte Reben White (Wiener Gemischter Satz),21,Weingut Christ
1/1/13,3,96,$120.00,Kracher 2013 Nouvelle Vague Grande Cuvée Trockenbeerenauslese No. 6 White (Burgenland),21,Kracher
1/1/13,3,90,$20.00,Weingut Christ 2013 Wiener Gemischter Satz White (Vienna),21,Weingut Christ
1/1/13,3,90,,Stift Klosterneuburg 2013 Wiener Gemischter Satz White (Vienna),21,Stift Klosterneuburg
1/1/13,3,92,$45.00,Wieninger 2013 Nussberg White (Wiener Gemischter Satz),21,Wieninger
1/1/13,3,89,,Tinhof 2013 Blanc White (Burgenland),21,Tinhof
1/1/14,3,90,$25.00,Stift Klosterneuburg 2014 Zierfandler-Rotgipfler White (Thermenregion),21,Stift Klosterneuburg
1/1/14,3,93,$55.00,Wieninger 2014 Rosengartl Gemischter Satz White (Vienna),21,Wieninger
1/1/14,3,90,$23.00,Hajszan Neumann 2014 Nussberg Gemischter Satz White (Vienna),21,Hajszan Neumann
1/1/14,3,88,$20.00,Gebeshuber 2014 Klassik White (Thermenregion),21,Gebeshuber
1/1/16,3,91,$22.00,Ingrid Groiss 2016 Gemischter Satz Braitenpuechtorff White (Niederösterreich),21,Ingrid Groiss
1/1/16,3,89,$20.00,Gebeshuber 2016 Klassik White (Thermenregion),21,Gebeshuber
1/1/14,11,90,$32.00,Jean-Baptiste Adam 2014 Vieilles Vignes Auxerrois (Alsace),22,Jean-Baptiste Adam
1/1/13,13,87,$16.00,Frieden-Berg 2013 Nitteler Rochusfels Trocken Auxerrois (Mosel),22,Frieden-Berg
1/1/14,13,91,$23.00,Wöhrle 2014 Lahrer Trocken Auxerrois (Baden),22,Wöhrle
1/1/14,20,90,$22.00,Domaines Vinsmoselle 2014 Bech-Kleinmacher Naumberg Grand Premier Cru Auxerrois (Moselle Luxembourgeoise),22,Domaines Vinsmoselle
1/1/09,37,89,$22.00,Adelsheim 2009 Ribbon Springs Vineyard Auxerrois (Ribbon Ridge),22,Adelsheim
1/1/15,37,90,$27.00,Zenith 2015 Auxerrois (Eola-Amity Hills),22,Zenith
1/1/15,37,89,$30.00,Raptor Ridge 2015 Auxerrois (Eola-Amity Hills),22,Raptor Ridge
1/1/15,37,90,$18.00,Björnson 2015 Auxerrois (Eola-Amity Hills),22,Björnson
1/1/09,8,89,$60.00,Suha Punta 2009 Gracin BabiÄ‡ (North Dalmatia),23,Suha Punta
1/1/00,37,87,$35.00,Girardet 2000 Reserve Baco Noir (Umpqua Valley),24,Girardet
1/1/06,37,89,$36.00,Melrose 2006 Baco Noir (Umpqua Valley),24,Melrose
1/1/09,37,85,$20.00,Hudson-Chatham 2009 Old Vines Masson Place Vineyard Pulteney Farm Baco Noir (Hudson River Region),24,Hudson-Chatham
1/1/10,37,84,$30.00,Hudson-Chatham 2010 Field Stone Old Stones and Old Vines Baco Noir (New York),24,Hudson-Chatham
1/1/10,37,86,$22.00,Hudson-Chatham 2010 Old Vines Masson Place Vineyard Pulteney Farm Baco Noir (New York),24,Hudson-Chatham
1/1/12,37,84,$28.00,Girardet 2012 Baco Noir (Umpqua Valley),24,Girardet
1/1/14,37,88,$25.00,Hudson-Chatham 2014 Reserve Casscles Vineyards Baco Noir (New York),24,Hudson-Chatham
1/1/09,27,88,$80.00,Adega de Cantanhede 2009 Foral de Cantanhede Gold Edition Grande Reserva Baga (Bairrada),25,Adega de Cantanhede
1/1/10,27,91,$30.00,Messias 2010 Clássico Garrafeira Baga (Bairrada),25,Messias
1/1/11,27,90,$18.00,Global Wines 2011 Encontro Baga (Bairrada),25,Global Wines
1/1/15,27,91,$20.00,Casca Wines 2015 Cabo da Roca Reserva Baga (Bairrada),25,Casca Wines
1/1/04,18,87,$26.00,Tenimenti Ca' Bianca 2004 ChersÃ¬ (Barbera d'Asti Superiore),26,Tenimenti Ca' Bianca
1/1/05,18,88,,Cascina La Ghersa 2005 Vignassa (Barbera d'Asti Superiore Nizza),26,Cascina La Ghersa
1/1/05,18,87,$17.00,Renato Ratti 2005 Torriglione (Barbera d'Alba),26,Renato Ratti
1/1/05,18,85,$23.00,Valdinera 2005 Barbera d'Alba Superiore,26,Valdinera
1/1/05,18,85,,Terre da Vino 2005 San Nicolao (Barbera d'Asti),26,Terre da Vino
1/1/05,18,88,$18.00,Marcarini 2005 Ciabot Camerano (Barbera d'Alba),26,Marcarini
1/1/05,18,86,$14.00,Pelassa 2005 Barbera d'Alba,26,Pelassa
1/1/05,18,90,$26.00,Poderi Colla 2005 Costa Bruna (Barbera d'Alba),26,Poderi Colla
1/1/06,18,86,$10.00,Cantine Aurora 2006 Aurora (Barbera d'Asti Superiore),26,Cantine Aurora
1/1/06,18,89,$52.00,Cascina Adelaide 2006 Amabilin (Barbera d'Alba Superiore),26,Cascina Adelaide
1/1/06,18,87,$17.00,Tre Donne 2006 Tradizione (Barbera d'Alba),26,Tre Donne
1/1/06,18,89,,Marco Canato 2006 Rapet (Barbera del Monferrato Superiore),26,Marco Canato
1/1/06,18,89,$30.00,Dacapo 2006 Vigna Dacapo (Barbera d'Asti Superiore Nizza),26,Dacapo
1/1/06,18,87,,Cascina La Ghersa 2006 Vignassa (Barbera d'Asti Superiore Nizza),26,Cascina La Ghersa
1/1/06,18,91,,Araldica 2006 D'Annona (Barbera d'Asti Superiore),26,Araldica
1/1/06,18,87,$11.00,Cantine Volpi 2006 Vobis Tua (Barbera d'Asti),26,Cantine Volpi
1/1/06,18,87,$26.00,Vietti 2006 Tre Vigne (Barbera d'Alba),26,Vietti
1/1/06,18,88,,Cascina Garitina 2006 Neuvsent (Barbera d'Asti Superiore Nizza),26,Cascina Garitina
1/1/07,18,88,,Cascina La Ghersa 2007 Muascae (Barbera d'Asti Superiore),26,Cascina La Ghersa
1/1/07,18,91,$50.00,Rivetto 2007 Lirano Soprano (Barbera d'Alba),26,Rivetto
1/1/07,18,87,$35.00,Ca'Romè 2007 La Gamberaja (Barbera d'Alba),26,Ca'Romè
1/1/07,18,86,$18.00,Ponchione Maurizio 2007 Donia (Barbera d'Alba),26,Ponchione Maurizio
1/1/07,18,88,,Cascina La Ghersa 2007 Muascae (Barbera d'Asti Superiore),26,Cascina La Ghersa
1/1/07,18,87,$35.00,Elio Perrone 2007 Mongovone (Barbera d'Asti Superiore),26,Elio Perrone
1/1/07,18,87,,La Gironda di Galandrino 2007 La Gena (Barbera d'Asti),26,La Gironda di Galandrino
1/1/07,18,88,,Cantina Sociale di Mombercelli Terre Astesane 2007 Terre Astesane (Barbera d'Asti Superiore),26,Cantina Sociale di Mombercelli Terre Astesane
1/1/07,18,89,$30.00,Giulio Accornero e Figli 2007 Bricco Battista (Barbera del Monferrato Superiore),26,Giulio Accornero e Figli
1/1/07,18,88,,Bric Cenciurio 2007 Naunda (Barbera d'Alba),26,Bric Cenciurio
1/1/07,18,87,$29.00,Prinsi 2007 Vigneto Much (Barbera d'Alba Superiore),26,Prinsi
1/1/07,18,87,$12.00,Oscar Bosio 2007 La Bruciata (Barbera d'Alba),26,Oscar Bosio
1/1/07,18,86,$13.00,Pico Maccario 2007 Lavignone (Barbera d'Asti),26,Pico Maccario
1/1/07,18,87,$24.00,Bricco dei Guazzi 2007 Barbera del Monferrato,26,Bricco dei Guazzi
1/1/07,18,90,,La Fiammenga 2007 Paion (Barbera d'Asti Superiore),26,La Fiammenga
1/1/08,18,87,$20.00,Montalbera 2008 La Briosa (Barbera del Monferrato),26,Montalbera
1/1/08,18,85,$10.00,Araldica 2008 Castelvero Barbera (Piedmont),26,Araldica
1/1/08,18,86,,Silvio Morando 2008 Barbera del Monferrato,26,Silvio Morando
1/1/08,18,86,,Bottazza 2008 Rubia (Barbera del Monferrato),26,Bottazza
1/1/08,18,86,$16.00,Coppo 2008 L'Avvocata (Barbera d'Asti),26,Coppo
1/1/08,18,87,$19.00,Tenuta La Meridiana 2008 Le Gagie (Barbera d'Asti),26,Tenuta La Meridiana
1/1/08,18,87,$16.00,Tenuta Olim Bauda 2008 La Villa (Barbera d'Asti),26,Tenuta Olim Bauda
1/1/08,18,84,,Mario Garrone 2008 Barbera del Monferrato,26,Mario Garrone
1/1/08,18,86,,Franco Mondo 2008 Barbera d'Asti,26,Franco Mondo
1/1/09,18,86,,Cascina La Ghersa 2009 Piagè (Barbera d'Asti),26,Cascina La Ghersa
1/1/09,18,88,$19.00,Tenute dei Vallarino 2009 Bricco Asinari Nizza (Barbera d'Asti Superiore),26,Tenute dei Vallarino
1/1/09,18,88,$19.00,Damilano 2009 Barbera d'Asti,26,Damilano
1/1/10,18,86,$45.00,Pico Maccario 2010 Epico (Barbera d'Asti Superiore),26,Pico Maccario
1/1/10,18,92,$44.00,Vigne Marina Coppi 2010 I Grop Barbera (Colli Tortonesi),26,Vigne Marina Coppi
1/1/10,18,85,$37.00,Livio Voghera 2010 Vigna Basarin (Barbera d'Alba),26,Livio Voghera
1/1/10,18,85,$28.00,Renzo Seghesio 2010 Barbera d'Alba,26,Renzo Seghesio
1/1/11,18,85,$28.00,Stroppiana 2011 Barbera d'Alba Superiore,26,Stroppiana
1/1/11,18,89,$20.00,Il Falchetto 2011 La Rossa (Barbera d'Alba Superiore),26,Il Falchetto
1/1/11,18,90,,Cavallotto 2011 Vigna del Cuculo (Barbera d'Alba Superiore),26,Cavallotto
1/1/11,18,88,$35.00,Sordo 2011 Massucchi (Barbera d'Alba Superiore),26,Sordo
1/1/11,18,84,$30.00,Costa di Bussia 2011 Vigna Campo del Gatto (Barbera d'Alba),26,Costa di Bussia
1/1/11,18,89,$28.00,Pecchenino 2011 Quass (Barbera d'Alba),26,Pecchenino
1/1/11,18,87,$25.00,Manzone 2011 Barilot (Barbera d'Alba),26,Manzone
1/1/11,18,88,$35.00,Sordo 2011 Massucchi (Barbera d'Alba Superiore),26,Sordo
1/1/11,18,90,$30.00,Brezza 2011 Barbera d'Alba Superiore,26,Brezza
1/1/11,18,88,$23.00,Beni di Batasiolo 2011 Sovrana (Barbera d'Alba),26,Beni di Batasiolo
1/1/12,18,88,$30.00,Castello del Poggio 2012 Masarej (Barbera d'Asti),26,Castello del Poggio
1/1/12,18,89,$20.00,Paolo Scavino 2012 Barbera d'Alba,26,Paolo Scavino
1/1/12,18,89,$35.00,Cordero di Montezemolo 2012 FuntanÃ¬ (Barbera d'Alba Superiore),26,Cordero di Montezemolo
1/1/12,18,89,$18.00,Rizzi 2012 Barbera d'Alba,26,Rizzi
1/1/12,18,88,$50.00,Monchiero Carbone 2012 Mon Birone (Barbera d'Alba),26,Monchiero Carbone
1/1/12,18,89,$25.00,Rivetti Massimo 2012 Vigna Serraboella (Barbera d'Alba Superiore),26,Rivetti Massimo
1/1/12,18,87,$16.00,Mauro Molino 2012 Barbera d'Alba,26,Mauro Molino
1/1/12,18,87,$35.00,Aldo Clerico 2012 Barbera d'Alba,26,Aldo Clerico
1/1/12,18,90,$30.00,Cantina del Pino 2012 Barbera d'Alba,26,Cantina del Pino
1/1/12,18,89,$20.00,Paolo Scavino 2012 Barbera d'Alba,26,Paolo Scavino
1/1/12,18,88,$85.00,Cascina La Barbatella 2012 Nizza La Vigna dell'Angelo (Barbera d'Asti),26,Cascina La Barbatella
1/1/12,18,87,$18.00,Moscone 2012 Donna Luciana (Barbera d'Alba),26,Moscone
1/1/13,18,89,$20.00,Monchiero Carbone 2013 Pelisa (Barbera d'Alba),26,Monchiero Carbone
1/1/13,18,90,$25.00,Cascina delle Rose 2013 Barbera d'Alba,26,Cascina delle Rose
1/1/13,18,90,$23.00,Paolo Scavino 2013 Affinato in Carati (Barbera d'Alba),26,Paolo Scavino
1/1/13,18,89,$45.00,Ca' Viola 2013 Bric du Luv (Barbera d'Alba),26,Ca' Viola
1/1/13,18,89,$20.00,Alessandro Rivetto 2013 Barbera d'Alba,26,Alessandro Rivetto
1/1/13,18,87,$20.00,Daniele Reale 2013 La FiÃ¹ (Barbera d'Asti Superiore),26,Daniele Reale
1/1/13,18,90,$35.00,Elvio Cogno 2013 Bricco dei Merli (Barbera d'Alba),26,Elvio Cogno
1/1/14,18,87,$20.00,Montalbera 2014 La Ribelle (Barbera d'Asti),26,Montalbera
1/1/14,18,88,$33.00,Conterno Fantino 2014 Vignota (Barbera d'Alba),26,Conterno Fantino
1/1/14,18,88,$16.00,Cascina Chicco 2014 Gramera Alta (Barbera d'Alba),26,Cascina Chicco
1/1/14,18,85,$13.00,San Silvestro 2014 Barbera d'Asti,26,San Silvestro
1/1/14,18,88,$19.00,Il Cascinone 2014 Rive (Barbera d'Asti Superiore),26,Il Cascinone
1/1/14,18,88,$20.00,Paolo Scavino 2014 Barbera d'Alba,26,Paolo Scavino
1/1/14,18,86,,Cantine Sant'Agata 2014 Baby (Barbera d'Asti),26,Cantine Sant'Agata
1/1/14,18,88,$25.00,Poderi dei Bricchi Astigiani 2014 Bricco del Perg (Barbera d'Asti),26,Poderi dei Bricchi Astigiani
1/1/14,18,86,$13.00,Ca' de Lion Ghione 2014 Le Muccie (Barbera d'Asti Superiore),26,Ca' de Lion Ghione
1/1/15,18,86,$13.00,Araldica 2015 Castelvero Albera (Barbera d'Asti Superiore),26,Araldica
1/1/15,18,87,$18.00,Bersano 2015 Costalunga (Barbera d'Asti Superiore),26,Bersano
1/1/15,18,87,$35.00,Fratelli Ponte 2015 Barbera d'Asti Superiore,26,Fratelli Ponte
1/1/15,18,86,$16.00,Cascina Radice 2015 Roccanera (Barbera d'Asti Superiore),26,Cascina Radice
1/1/15,18,90,$33.00,Marchesi Incisa della Rocchetta 2015 Sant'Emiliano (Barbera d'Asti Superiore),26,Marchesi Incisa della Rocchetta
1/1/15,18,88,$14.00,Vigne dei Mastri 2015 Arturo (Barbera d'Asti),26,Vigne dei Mastri
1/1/15,18,88,$16.00,Podere dei Brichhi Astigiani 2015 Barbera d'Asti,26,Podere dei Brichhi Astigiani
1/1/15,18,89,$35.00,Vite Colte 2015 La Luna e i Falò Barbera,26,Vite Colte
1/1/15,18,90,$40.00,Cascina Castlet 2015 Passum (Barbera d'Asti),26,Cascina Castlet
1/1/15,18,89,$25.00,Mirafiore 2015 Barbera d'Alba Superiore,26,Mirafiore
1/1/16,18,88,$17.00,Marchesi di Barolo 2016 Barbera d'Alba,26,Marchesi di Barolo
1/1/16,18,88,$17.00,Marchesi di Barolo 2016 Barbera d'Alba,26,Marchesi di Barolo
1/1/16,18,89,$22.00,Damilano 2016 Barbera d'Asti,26,Damilano
1/1/05,37,85,$35.00,French Hill 2005 Grand Reserve Barbera (Sierra Foothills),26,French Hill
1/1/05,37,83,$28.00,Scott Harvey 2005 J&S; Reserve Barbera (Amador County),26,Scott Harvey
1/1/07,37,88,$18.00,Terra d'Oro 2007 Barbera (Amador County),26,Terra d'Oro
1/1/08,37,86,$26.00,Eberle 2008 Barbera (Paso Robles),26,Eberle
1/1/08,37,88,$35.00,Imagery 2008 Barbera (Sonoma County),26,Imagery
1/1/08,37,86,$24.00,Di Arie 2008 Barbera (Sierra Foothills),26,Di Arie
1/1/08,37,85,$20.00,Lava Cap 2008 Reserve Barbera (El Dorado),26,Lava Cap
1/1/09,37,88,$25.00,Easton 2009 Cooper Ranch Barbera (Shenandoah Valley (CA)),26,Easton
1/1/09,37,88,$25.00,Easton 2009 Cooper Ranch Barbera (Shenandoah Valley (CA)),26,Easton
1/1/10,37,85,$22.00,Bray 2010 Barbera (Shenandoah Valley (CA)),26,Bray
1/1/10,37,87,$17.00,Maryhill 2010 Barbera (Columbia Valley (WA)),26,Maryhill
1/1/10,37,90,$25.00,Lava Cap 2010 Barbera (El Dorado),26,Lava Cap
1/1/10,37,86,$27.00,Fiddletown Cellars 2010 Concerto Barbera (Amador County),26,Fiddletown Cellars
1/1/10,37,88,$24.00,Andis 2010 Barbera (Amador County),26,Andis
1/1/10,37,87,$28.00,"Eberle 2010 Steinbeck Vineyard 48%, Kokopelli Vineyard 43%, Partridge Vineyard 9% Barbera (Paso Robles)",26,Eberle
1/1/10,37,88,$24.00,Andis 2010 Barbera (Amador County),26,Andis
1/1/10,37,86,$18.00,Enotria 2010 Barbera (Mendocino County),26,Enotria
1/1/10,37,85,$16.00,Stony Lonesome 2010 Estate Reserve Barbera (Finger Lakes),26,Stony Lonesome
1/1/11,37,89,$28.00,Noceto 2011 Linsteadt Vineyard Barbera (Shenandoah Valley (CA)),26,Noceto
1/1/11,37,89,$40.00,Palmina 2011 Alisos Barbera (Santa Barbara County),26,Palmina
1/1/11,37,86,$25.00,Easton 2011 Cooper Ranch Barbera (Shenandoah Valley (CA)),26,Easton
1/1/11,37,88,$30.00,Putah Creek 2011 Barbera (Solano County),26,Putah Creek
1/1/11,37,90,$25.00,Solis 2011 Estate Barbera (Santa Clara Valley),26,Solis
1/1/11,37,86,$20.00,Villa Toscano 2011 White Barbera (Shenandoah Valley (CA)),26,Villa Toscano
1/1/12,37,86,$22.00,Macchia 2012 Infamous Cooper Ranch Barbera (Amador County),26,Macchia
1/1/12,37,90,$28.00,Wind Rose 2012 Barbera (Columbia Valley (WA)),26,Wind Rose
1/1/12,37,87,$30.00,La Folia Winery 2012 Barbera (Sierra Foothills),26,La Folia Winery
1/1/12,37,90,$24.00,Borjón 2012 Reposado Barbera (Amador County),26,Borjón
1/1/12,37,90,$38.00,Portalupi 2012 Shake Ridge Barbera (Amador County),26,Portalupi
1/1/12,37,91,$30.00,Borjón 2012 Reserva Barbera (California),26,Borjón
1/1/12,37,90,$36.00,Borjón 2012 Seleccion Barbera (Amador County),26,Borjón
1/1/12,37,89,$20.00,Perry Creek 2012 Altitude 2401 Reserve Fair Play Farms Barbera (California),26,Perry Creek
1/1/12,37,90,$36.00,Borjón 2012 Seleccion Barbera (Amador County),26,Borjón
1/1/12,37,91,$34.00,Stark 2012 Damiano Vineyard Barbera (Sierra Foothills),26,Stark
1/1/12,37,89,$29.00,Yorba 2012 Shake Ridge Vineyards Barbera (Amador County),26,Yorba
1/1/12,37,87,$29.00,Brooklyn West 2012 Barbera (Amador County),26,Brooklyn West
1/1/13,37,86,$35.00,Wilridge 2013 Estate Wilridge Vineyard Barbera (Naches Heights),26,Wilridge
1/1/13,37,89,$25.00,Lava Cap 2013 Estate Bottled Barbera (El Dorado),26,Lava Cap
1/1/13,37,86,$16.00,Sobon Estate 2013 Barbera (Amador County),26,Sobon Estate
1/1/13,37,91,$100.00,Borjón 2013 Complejo Barbera (Amador County),26,Borjón
1/1/14,37,84,$11.00,McManis 2014 Jamie Lynn Vineyard Barbera (California),26,McManis
1/1/14,37,90,$25.00,Lava Cap 2014 Estate Bottled Barbera (El Dorado),26,Lava Cap
1/1/14,37,87,$28.00,Parker 2014 Alisos Vineyard Barbera (Santa Barbara County),26,Parker
1/1/14,37,89,$25.00,Oak Farm 2014 Barbera (Lodi),26,Oak Farm
1/1/14,37,89,$25.00,Easton 2014 Cooper Ranch Barbera (Shenandoah Valley (CA)),26,Easton
1/1/14,37,91,$32.00,Tanner 2014 Estate Grown Barbera (Sierra Foothills),26,Tanner
1/1/14,37,87,$30.00,Wilderotter 2014 Barbera (Shenandoah Valley (CA)),26,Wilderotter
1/1/15,37,92,$30.00,Andis 2015 Barbera (Amador County),26,Andis
1/1/15,37,88,$38.00,Portalupi 2015 Pauli Ranch Barbera (Mendocino County),26,Portalupi
1/1/15,37,88,$38.00,Portalupi 2015 Pauli Ranch Barbera (Mendocino County),26,Portalupi
1/1/15,37,89,$25.00,Bella Grace 2015 Barbera (Amador County),26,Bella Grace
1/1/15,37,89,$45.00,Portalupi 2015 Shake Ridge Ranch Barbera (Amador County),26,Portalupi
1/1/10,37,87,$30.00,Tre Nova 2010 Nebbaro Red Barbera-Nebbiolo (Columbia Valley (WA)),27,Tre Nova
1/1/14,27,86,$32.00,Conceito Vinhos 2014 Bastardo (Douro),28,Conceito Vinhos
1/1/07,27,87,$9.00,Dão Sul 2007 Q do E Encontro Bical (Bairrada),29,Dão Sul
1/1/12,27,86,$28.00,Campolargo 2012 Branco Barrica Bical (Bairrada),29,Campolargo
1/1/15,27,88,$8.00,Global Wines 2015 Encontro Q do E Blanco Bical (Bairrada),29,Global Wines
1/1/16,27,88,$8.00,Global Wines 2016 Q do E Encontro Bical (Bairrada),29,Global Wines
1/1/13,37,84,$40.00,Haak 2013 Madeira Blanc du Bois (Texas),30,Haak
1/1/08,15,87,$17.00,Vincze Béla 2008 Blauburger (Eger),31,Vincze Béla
1/1/03,3,89,,Feiler-Artinger 2003 Umriss Blaufränkisch (Burgenland),32,Feiler-Artinger
1/1/04,3,87,$17.00,Höpler 2004 Blaufränkisch (Burgenland),32,Höpler
1/1/05,3,90,$34.00,Hans Igler 2005 Biiri Reserve Blaufränkisch (Mittelburgenland),32,Hans Igler
1/1/05,3,91,$45.00,Nittnaus Anita und Hans 2005 Leithaberg Blaufränkisch (Burgenland),32,Nittnaus Anita und Hans
1/1/07,3,87,$23.00,Judith Beck 2007 Blaufränkisch (Burgenland),32,Judith Beck
1/1/07,3,85,$14.00,Feiler-Artinger 2007 Rosé Blaufränkisch (Burgenland),32,Feiler-Artinger
1/1/07,3,87,$23.00,Judith Beck 2007 Blaufränkisch (Burgenland),32,Judith Beck
1/1/07,3,94,,Weninger 2007 Dürrau Cuvée Blaufränkisch (Burgenland),32,Weninger
1/1/08,3,89,$45.00,Iby 2008 Chevalier Reserve Blaufränkisch (Burgenland),32,Iby
1/1/08,3,90,,Prieler 2008 Blaufränkisch (Leithaberg),32,Prieler
